source,part,time,section_id,door_id,event,start_x,start_y,end_x,end_y,path,device_id
ca4b153e-8e56-4a4e-84e2-50c75c02e109,1,2020-08-11 10:45:09,3,9,-1,-0.6,-0.7,0.9,1.1,"[[-0.6, 2.2, -0.7], [-0.6, 2.1, -0.8], [-0.6, 2.0, -0.8], [-0.6, 2.0, -0.9], [-0.4, 1.9, -0.9], [-0.4, 1.9, -0.8], [-0.3, 1.8, -0.8], [-0.3, 1.8, -0.8], [-0.3, 1.8, -0.8], [-0.3, 1.8, -0.6], [-0.4, 1.8, -0.6], [-0.4, 1.8, -0.5], [-0.3, 1.7, -0.5], [-0.3, 1.7, -0.5], [-0.3, 1.6, -0.5], [-0.3, 1.6, -0.4], [-0.2, 1.6, -0.4], [-0.2, 1.6, -0.3], [-0.2, 1.6, -0.2], [-0.2, 1.6, -0.2], [-0.2, 1.6, -0.1], [-0.1, 1.6, -0.0], [-0.1, 1.6, 0.0], [-0.1, 1.6, 0.0], [-0.1, 1.6, 0.1], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.3], [-0.1, 1.6, 0.3], [-0.2, 1.6, 0.4], [-0.2, 1.6, 0.5], [-0.1, 1.6, 0.5], [-0.1, 1.6, 0.5], [-0.1, 1.6, 0.6], [-0.1, 1.6, 0.6], [-0.1, 1.6, 0.6], [-0.1, 1.6, 0.6], [-0.1, 1.6, 0.7], [-0.0, 1.6, 0.7], [-0.0, 1.6, 0.7], [0.0, 1.7, 0.7], [0.1, 1.6, 0.8], [0.1, 1.6, 0.8], [0.2, 1.6, 0.8], [0.2, 1.6, 0.8], [0.3, 1.6, 0.9], [0.4, 1.5, 1.0], [0.4, 1.5, 1.0], [0.5, 1.5, 1.0], [0.6, 1.5, 1.0], [0.6, 1.5, 1.1], [0.7, 1.5, 1.1], [0.7, 1.5, 1.1], [0.8, 1.5, 1.1], [0.8, 1.5, 1.1], [0.9, 1.5, 1.1]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
d47690ad-a771-4179-bcb1-630fc77e3e4e,1,2020-08-11 10:45:57,3,9,1,0.1,0.6,-0.2,-1.2,"[[0.1, 1.2, 0.6], [0.1, 1.2, 0.6], [0.2, 1.2, 0.5], [0.2, 1.2, 0.4], [0.1, 1.2, 0.4], [0.1, 1.3, 0.3], [0.1, 1.3, 0.3], [0.0, 1.3, 0.3], [0.1, 1.3, 0.3], [0.0, 1.3, 0.3], [0.0, 1.3, 0.2], [0.1, 1.4, 0.2], [0.1, 1.4, 0.2], [0.0, 1.4, 0.1], [0.0, 1.4, 0.1], [0.0, 1.5, 0.0], [-0.0, 1.5, 0.0], [-0.0, 1.5, -0.0], [-0.0, 1.5, -0.1], [-0.1, 1.6, -0.1], [-0.1, 1.6, -0.1], [-0.0, 1.6, -0.1], [-0.0, 1.7, -0.2], [-0.0, 1.7, -0.2], [-0.0, 1.7, -0.2], [-0.0, 1.8, -0.3], [-0.0, 1.8, -0.3], [-0.0, 1.8, -0.4], [-0.0, 1.8, -0.4], [-0.0, 1.8, -0.5], [-0.0, 1.9, -0.5], [-0.0, 1.9, -0.5], [-0.0, 1.9, -0.6], [-0.0, 2.0, -0.6], [-0.0, 2.0, -0.7], [-0.1, 2.0, -0.7], [-0.1, 2.0, -0.8], [-0.1, 2.0, -0.8], [-0.1, 2.1, -0.9], [-0.1, 2.1, -0.9], [-0.1, 2.1, -1.0], [-0.1, 2.1, -1.0], [-0.2, 2.2, -1.0], [-0.2, 2.2, -1.0], [-0.2, 2.3, -1.1], [-0.2, 2.3, -1.1], [-0.2, 2.4, -1.1], [-0.2, 2.5, -1.1], [-0.3, 2.5, -1.1], [-0.3, 2.6, -1.1], [-0.3, 2.6, -1.2], [-0.3, 2.7, -1.2], [-0.3, 2.7, -1.2], [-0.3, 2.7, -1.2], [-0.3, 2.8, -1.2], [-0.3, 2.9, -1.2], [-0.2, 3.0, -1.2], [-0.2, 3.1, -1.2]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
bd5b4591-572b-4bc6-a553-aa1335981791,1,2020-08-11 10:45:57,3,9,1,-0.1,0.7,0.1,-0.6,"[[-0.1, 2.3, 0.7], [-0.1, 2.3, 0.7], [-0.1, 2.2, 0.8], [-0.1, 2.2, 0.8], [-0.0, 2.2, 0.8], [-0.1, 2.2, 0.8], [-0.2, 2.2, 0.7], [-0.2, 2.2, 0.7], [-0.2, 2.2, 0.7], [-0.3, 2.2, 0.6], [-0.2, 2.2, 0.5], [-0.2, 2.3, 0.5], [-0.2, 2.3, 0.5], [-0.3, 2.3, 0.5], [-0.3, 2.3, 0.5], [-0.2, 2.3, 0.5], [-0.2, 2.3, 0.5], [-0.2, 2.3, 0.4], [-0.2, 2.4, 0.4], [-0.2, 2.4, 0.4], [-0.2, 2.4, 0.3], [-0.2, 2.4, 0.3], [-0.1, 2.4, 0.1], [-0.1, 2.4, 0.1], [-0.0, 2.5, 0.0], [-0.0, 2.5, -0.1], [-0.0, 2.5, -0.2], [-0.0, 2.6, -0.3], [0.0, 2.6, -0.4], [-0.0, 2.6, -0.3], [0.0, 2.6, -0.4], [0.0, 2.7, -0.5], [0.0, 2.7, -0.5], [0.0, 2.7, -0.5], [0.0, 2.7, -0.5], [0.0, 2.7, -0.5], [0.1, 2.7, -0.6], [0.1, 2.7, -0.6], [0.1, 2.7, -0.6], [0.1, 2.7, -0.6], [0.1, 2.7, -0.6]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
8a986c7b-9a7e-449c-8a70-33f3d93b1036,1,2020-08-11 10:47:50,3,9,0,-0.1,-0.9,0.5,0.1,"[[-0.1, 1.9, -0.9], [-0.1, 1.9, -0.9], [-0.0, 1.9, -0.8], [0.0, 1.8, -0.8], [0.0, 1.8, -0.7], [0.0, 1.8, -0.7], [0.0, 1.8, -0.7], [-0.0, 1.8, -0.7], [-0.0, 1.8, -0.7], [-0.0, 1.7, -0.7], [0.0, 1.7, -0.7], [0.1, 1.7, -0.7], [0.1, 1.6, -0.7], [0.1, 1.6, -0.7], [0.1, 1.6, -0.7], [0.1, 1.6, -0.6], [0.1, 1.6, -0.6], [0.1, 1.6, -0.5], [0.1, 1.5, -0.5], [0.1, 1.5, -0.5], [0.1, 1.5, -0.5], [0.1, 1.5, -0.4], [0.1, 1.5, -0.3], [0.1, 1.5, -0.3], [0.1, 1.5, -0.3], [0.1, 1.5, -0.2], [0.1, 1.5, -0.2], [0.1, 1.5, -0.1], [0.1, 1.5, -0.1], [0.1, 1.4, -0.1], [0.1, 1.4, -0.1], [0.1, 1.4, -0.1], [0.2, 1.4, -0.0], [0.2, 1.4, -0.0], [0.2, 1.4, 0.0], [0.2, 1.3, 0.0], [0.3, 1.3, 0.1], [0.3, 1.3, 0.1], [0.3, 1.3, 0.1], [0.4, 1.3, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.2], [0.4, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1], [0.5, 1.2, 0.1]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
21389520-dc27-4fca-876a-7b57ea53e7f5,1,2020-08-11 10:47:51,3,9,-1,0.3,-0.4,0.7,1,"[[0.3, 2.4, -0.4], [0.3, 2.4, -0.4], [0.3, 2.4, -0.4], [0.3, 2.4, -0.2], [0.4, 2.3, -0.2], [0.4, 2.3, -0.1], [0.4, 2.3, -0.1], [0.3, 2.2, -0.0], [0.3, 2.2, -0.0], [0.3, 2.2, -0.0], [0.3, 2.2, 0.0], [0.3, 2.2, 0.1], [0.2, 2.2, 0.2], [0.2, 2.1, 0.2], [0.1, 2.1, 0.2], [0.2, 2.0, 0.2], [0.2, 2.0, 0.2], [0.2, 1.9, 0.3], [0.2, 1.9, 0.3], [0.2, 1.8, 0.3], [0.2, 1.7, 0.3], [0.2, 1.7, 0.3], [0.2, 1.6, 0.3], [0.2, 1.6, 0.4], [0.3, 1.6, 0.4], [0.3, 1.6, 0.5], [0.3, 1.6, 0.5], [0.3, 1.6, 0.5], [0.3, 1.6, 0.6], [0.4, 1.6, 0.6], [0.4, 1.6, 0.6], [0.4, 1.6, 0.6], [0.4, 1.6, 0.7], [0.4, 1.5, 0.7], [0.4, 1.5, 0.7], [0.4, 1.5, 0.8], [0.4, 1.6, 0.8], [0.4, 1.6, 0.8], [0.4, 1.6, 0.8], [0.4, 1.6, 0.8], [0.4, 1.6, 0.9], [0.4, 1.6, 0.9], [0.5, 1.6, 0.9], [0.4, 1.6, 0.9], [0.5, 1.6, 0.9], [0.5, 1.6, 0.9], [0.5, 1.6, 1.0], [0.5, 1.6, 1.0], [0.6, 1.6, 1.0], [0.6, 1.6, 1.0], [0.6, 1.6, 1.0], [0.6, 1.7, 1.0], [0.7, 1.7, 1.0]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
9aa8f31b-116f-4bc3-b5f1-c6ff9ad156db,1,2020-08-11 10:48:27,3,9,1,0.1,0.9,-0.7,-0.8,"[[0.1, 1.5, 0.9], [0.1, 1.5, 0.9], [0.1, 1.5, 0.8], [0.0, 1.4, 0.9], [0.0, 1.4, 0.9], [0.0, 1.4, 0.9], [0.1, 1.3, 0.9], [0.1, 1.4, 0.9], [0.1, 1.4, 0.8], [0.1, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.6], [0.2, 1.4, 0.6], [0.2, 1.4, 0.5], [0.2, 1.4, 0.5], [0.1, 1.4, 0.4], [0.1, 1.4, 0.4], [0.1, 1.4, 0.3], [0.1, 1.4, 0.3], [0.1, 1.4, 0.2], [0.0, 1.4, 0.2], [0.0, 1.4, 0.2], [0.0, 1.5, 0.1], [0.0, 1.5, 0.1], [0.0, 1.5, 0.0], [0.0, 1.5, -0.0], [0.0, 1.5, -0.0], [0.0, 1.5, -0.1], [0.0, 1.5, -0.1], [0.0, 1.5, -0.2], [-0.0, 1.5, -0.2], [-0.0, 1.5, -0.2], [-0.0, 1.5, -0.3], [-0.0, 1.6, -0.3], [-0.1, 1.6, -0.3], [-0.1, 1.6, -0.4], [-0.1, 1.6, -0.4], [-0.1, 1.6, -0.4], [-0.1, 1.6, -0.5], [-0.1, 1.6, -0.5], [-0.1, 1.6, -0.5], [-0.1, 1.6, -0.6], [-0.1, 1.6, -0.6], [-0.1, 1.6, -0.6], [-0.1, 1.6, -0.6], [-0.1, 1.6, -0.7], [-0.1, 1.6, -0.7], [-0.1, 1.7, -0.7], [-0.2, 1.7, -0.7], [-0.2, 1.7, -0.7], [-0.2, 1.7, -0.7], [-0.2, 1.8, -0.7], [-0.2, 1.8, -0.8], [-0.3, 1.9, -0.8], [-0.3, 1.9, -0.8], [-0.3, 1.9, -0.8], [-0.3, 1.9, -0.8], [-0.3, 2.0, -0.8], [-0.4, 2.0, -0.8], [-0.4, 2.0, -0.9], [-0.4, 2.0, -0.9], [-0.4, 2.0, -0.9], [-0.4, 2.1, -1.0], [-0.4, 2.1, -1.0], [-0.4, 2.2, -1.0], [-0.4, 2.3, -0.9], [-0.4, 2.3, -0.9], [-0.4, 2.4, -0.9], [-0.4, 2.5, -0.9], [-0.4, 2.5, -0.9], [-0.4, 2.5, -0.9], [-0.5, 2.6, -0.9], [-0.5, 2.7, -0.9], [-0.5, 2.7, -0.9], [-0.5, 2.7, -0.9], [-0.5, 2.7, -0.9], [-0.5, 2.8, -0.9], [-0.5, 2.9, -0.8], [-0.5, 3.0, -0.8], [-0.5, 3.0, -0.8], [-0.5, 3.1, -0.8], [-0.5, 3.2, -0.8], [-0.6, 3.3, -0.8], [-0.6, 3.4, -0.8], [-0.6, 3.5, -0.8], [-0.6, 3.6, -0.8], [-0.6, 3.7, -0.8], [-0.6, 3.8, -0.8], [-0.6, 3.9, -0.8], [-0.7, 4.0, -0.8], [-0.7, 4.1, -0.8]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
e5ba8fc3-13eb-459f-b5a6-4e57f9021b83,1,2020-08-11 10:48:28,3,9,1,-0.1,0.8,0.2,-0.8,"[[-0.1, 2.2, 0.8], [-0.1, 2.2, 0.8], [-0.0, 2.2, 0.8], [-0.1, 2.2, 0.7], [-0.1, 2.2, 0.7], [-0.1, 2.2, 0.6], [-0.1, 2.2, 0.7], [-0.1, 2.2, 0.7], [-0.2, 2.2, 0.7], [-0.2, 2.2, 0.7], [-0.2, 2.2, 0.7], [-0.3, 2.2, 0.6], [-0.3, 2.2, 0.6], [-0.2, 2.3, 0.5], [-0.2, 2.3, 0.5], [-0.2, 2.3, 0.4], [-0.2, 2.3, 0.4], [-0.2, 2.3, 0.3], [-0.1, 2.3, 0.2], [-0.1, 2.3, 0.3], [-0.1, 2.3, 0.3], [-0.1, 2.3, 0.3], [-0.0, 2.3, 0.2], [0.0, 2.4, 0.2], [0.1, 2.4, 0.2], [0.1, 2.4, 0.2], [0.1, 2.4, 0.1], [0.1, 2.4, 0.1], [0.1, 2.4, 0.0], [0.1, 2.4, -0.0], [0.2, 2.4, -0.1], [0.2, 2.5, -0.1], [0.2, 2.5, -0.1], [0.3, 2.5, -0.1], [0.3, 2.5, -0.1], [0.3, 2.6, -0.2], [0.2, 2.6, -0.3], [0.2, 2.6, -0.3], [0.2, 2.6, -0.4], [0.3, 2.6, -0.4], [0.3, 2.6, -0.5], [0.3, 2.6, -0.5], [0.3, 2.7, -0.6], [0.3, 2.7, -0.6], [0.3, 2.7, -0.6], [0.3, 2.7, -0.6], [0.3, 2.7, -0.6], [0.3, 2.7, -0.6], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.7, -0.7], [0.2, 2.8, -0.7], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8], [0.2, 2.8, -0.8]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
a74dc497-baa0-414c-96b3-da815d38fcf2,1,2020-08-11 10:48:46,3,9,1,0.1,0.7,1.2,-0.3,"[[0.1, 1.2, 0.7], [0.1, 1.2, 0.7], [0.1, 1.2, 0.7], [0.2, 1.2, 0.6], [0.2, 1.3, 0.6], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.4], [0.4, 1.3, 0.4], [0.4, 1.3, 0.4], [0.4, 1.3, 0.4], [0.5, 1.4, 0.4], [0.5, 1.4, 0.3], [0.5, 1.4, 0.3], [0.6, 1.4, 0.2], [0.6, 1.4, 0.2], [0.7, 1.4, 0.2], [0.7, 1.4, 0.2], [0.7, 1.4, 0.1], [0.7, 1.4, 0.1], [0.7, 1.4, 0.1], [0.8, 1.5, 0.0], [0.8, 1.5, 0.0], [0.8, 1.5, -0.0], [0.9, 1.5, -0.0], [0.9, 1.6, -0.1], [0.9, 1.6, -0.1], [0.9, 1.6, -0.1], [1.0, 1.6, -0.1], [1.0, 1.6, -0.2], [1.0, 1.7, -0.2], [1.1, 1.7, -0.2], [1.1, 1.7, -0.2], [1.1, 1.7, -0.2], [1.1, 1.7, -0.3], [1.1, 1.7, -0.3], [1.2, 1.8, -0.3]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
f5f54185-4874-45c1-b648-30fd1b47b077,1,2020-08-11 10:48:46,3,9,1,0.1,0.8,1.1,-0.2,"[[0.1, 2.3, 0.8], [0.1, 2.2, 0.8], [0.1, 2.2, 0.8], [0.1, 2.2, 0.8], [0.0, 2.2, 0.8], [0.0, 2.2, 0.8], [0.1, 2.2, 0.8], [0.0, 2.3, 0.7], [0.0, 2.3, 0.7], [-0.0, 2.3, 0.6], [0.0, 2.3, 0.6], [0.2, 2.3, 0.6], [0.3, 2.4, 0.5], [0.3, 2.4, 0.5], [0.3, 2.4, 0.5], [0.4, 2.4, 0.5], [0.6, 2.4, 0.5], [0.7, 2.4, 0.4], [0.7, 2.4, 0.3], [0.7, 2.4, 0.3], [0.8, 2.4, 0.2], [0.7, 2.5, 0.2], [0.8, 2.5, 0.1], [0.8, 2.5, 0.2], [0.8, 2.5, 0.1], [0.9, 2.5, 0.0], [0.9, 2.5, -0.0], [0.9, 2.5, -0.0], [1.0, 2.6, -0.1], [1.0, 2.6, -0.1], [1.1, 2.6, -0.2], [1.1, 2.6, -0.2], [1.1, 2.6, -0.2], [1.1, 2.6, -0.2], [1.1, 2.6, -0.2]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
bc39a388-0b1a-4bbd-ac8e-d3ce8b94421e,1,2020-08-11 10:48:51,3,9,1,0.1,0.7,0.6,-0.7,"[[0.1, 1.2, 0.7], [0.2, 1.2, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.3, 1.3, 0.4], [0.3, 1.3, 0.4], [0.4, 1.3, 0.4], [0.4, 1.3, 0.4], [0.5, 1.3, 0.4], [0.6, 1.3, 0.3], [0.6, 1.3, 0.3], [0.7, 1.4, 0.3], [0.7, 1.4, 0.3], [0.7, 1.4, 0.3], [0.8, 1.4, 0.2], [0.8, 1.4, 0.2], [0.8, 1.4, 0.2], [0.9, 1.4, 0.2], [0.9, 1.5, 0.1], [0.9, 1.5, 0.1], [0.9, 1.5, 0.0], [0.9, 1.6, 0.0], [1.0, 1.6, -0.0], [1.0, 1.6, -0.1], [1.0, 1.6, -0.1], [1.0, 1.7, -0.1], [1.0, 1.7, -0.2], [0.9, 1.7, -0.3], [0.9, 1.7, -0.3], [0.9, 1.8, -0.4], [0.9, 1.8, -0.4], [0.8, 1.8, -0.5], [0.7, 1.8, -0.6], [0.7, 1.8, -0.6], [0.7, 1.8, -0.6], [0.7, 1.8, -0.6], [0.7, 1.8, -0.6], [0.7, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7], [0.6, 1.9, -0.7]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
c64b2520-46b9-447b-b7a7-16c3110f46ed,1,2020-08-11 10:49:14,3,9,-1,1,-0.1,0.5,1.1,"[[1.0, 1.6, -0.1], [1.0, 1.5, -0.1], [1.0, 1.5, 0.1], [0.9, 1.5, 0.1], [0.8, 1.5, 0.1], [0.7, 1.5, 0.2], [0.7, 1.5, 0.2], [0.7, 1.5, 0.3], [0.7, 1.5, 0.3], [0.7, 1.5, 0.3], [0.7, 1.5, 0.3], [0.6, 1.5, 0.4], [0.6, 1.5, 0.4], [0.6, 1.5, 0.4], [0.5, 1.5, 0.4], [0.5, 1.5, 0.4], [0.5, 1.5, 0.4], [0.4, 1.5, 0.5], [0.4, 1.5, 0.5], [0.4, 1.5, 0.5], [0.4, 1.5, 0.6], [0.4, 1.5, 0.6], [0.3, 1.5, 0.7], [0.3, 1.5, 0.7], [0.3, 1.6, 0.7], [0.3, 1.5, 0.8], [0.4, 1.5, 0.8], [0.4, 1.5, 0.9], [0.4, 1.4, 0.9], [0.4, 1.4, 1.0], [0.5, 1.4, 1.0], [0.5, 1.4, 1.1], [0.5, 1.4, 1.1], [0.5, 1.4, 1.1], [0.5, 1.4, 1.1]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
d1a3dc5c-0f72-41e3-b8b2-1f8a04b32701,1,2020-08-11 10:49:22,3,9,-1,-0.8,-0.7,0.3,1.1,"[[-0.8, 2.3, -0.7], [-0.7, 2.3, -0.8], [-0.8, 2.1, -0.8], [-0.7, 2.1, -0.8], [-0.7, 2.1, -0.8], [-0.7, 2.0, -0.8], [-0.6, 2.0, -0.8], [-0.7, 1.9, -0.8], [-0.7, 1.9, -0.8], [-0.6, 1.9, -0.8], [-0.6, 1.8, -0.8], [-0.5, 1.8, -0.7], [-0.5, 1.8, -0.7], [-0.4, 1.8, -0.7], [-0.4, 1.8, -0.6], [-0.4, 1.8, -0.6], [-0.3, 1.8, -0.5], [-0.3, 1.8, -0.5], [-0.3, 1.7, -0.5], [-0.3, 1.7, -0.5], [-0.3, 1.7, -0.5], [-0.4, 1.6, -0.5], [-0.4, 1.6, -0.5], [-0.4, 1.6, -0.4], [-0.4, 1.6, -0.4], [-0.3, 1.6, -0.3], [-0.3, 1.6, -0.3], [-0.3, 1.6, -0.2], [-0.2, 1.6, -0.2], [-0.2, 1.6, -0.2], [-0.2, 1.6, -0.2], [-0.2, 1.6, -0.2], [-0.1, 1.6, -0.1], [-0.2, 1.6, -0.1], [-0.1, 1.6, -0.0], [-0.1, 1.5, -0.0], [-0.1, 1.6, -0.0], [-0.1, 1.5, 0.0], [-0.1, 1.5, 0.1], [-0.1, 1.5, 0.1], [-0.1, 1.5, 0.1], [-0.1, 1.5, 0.1], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.2], [-0.1, 1.5, 0.3], [-0.0, 1.5, 0.3], [-0.0, 1.5, 0.3], [-0.0, 1.5, 0.3], [-0.0, 1.5, 0.3], [-0.0, 1.5, 0.4], [-0.0, 1.5, 0.4], [0.0, 1.5, 0.4], [0.0, 1.5, 0.5], [0.1, 1.5, 0.5], [0.1, 1.6, 0.5], [0.1, 1.6, 0.5], [0.1, 1.6, 0.5], [0.1, 1.5, 0.5], [0.1, 1.5, 0.5], [0.1, 1.5, 0.5], [0.2, 1.5, 0.5], [0.2, 1.5, 0.5], [0.2, 1.5, 0.6], [0.2, 1.5, 0.6], [0.2, 1.5, 0.6], [0.2, 1.5, 0.6], [0.2, 1.5, 0.7], [0.2, 1.5, 0.7], [0.1, 1.4, 0.8], [0.1, 1.4, 0.8], [0.1, 1.5, 0.8], [0.1, 1.5, 0.8], [0.1, 1.5, 0.8], [0.1, 1.5, 0.8], [0.1, 1.4, 0.9], [0.1, 1.4, 0.9], [0.1, 1.4, 1.0], [0.1, 1.4, 1.0], [0.1, 1.4, 1.0], [0.1, 1.4, 1.0], [0.2, 1.4, 1.0], [0.2, 1.4, 1.0], [0.2, 1.4, 1.1], [0.2, 1.4, 1.1], [0.2, 1.4, 1.1], [0.2, 1.4, 1.1], [0.2, 1.4, 1.1], [0.2, 1.4, 1.1], [0.2, 1.4, 1.1], [0.3, 1.5, 1.0], [0.3, 1.5, 1.1], [0.3, 1.5, 1.1]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
da30eeb6-1b16-4724-8efd-717077403d99,1,2020-08-11 10:49:28,3,9,-1,0.9,-0,0.7,1.4,"[[0.9, 1.6, -0.0], [0.9, 1.6, 0.0], [0.9, 1.6, 0.1], [0.9, 1.5, 0.1], [0.9, 1.5, 0.1], [0.9, 1.5, 0.1], [0.9, 1.5, 0.1], [0.8, 1.5, 0.1], [0.8, 1.5, 0.1], [0.8, 1.5, 0.2], [0.7, 1.5, 0.2], [0.7, 1.5, 0.2], [0.7, 1.5, 0.2], [0.7, 1.5, 0.1], [0.6, 1.5, 0.1], [0.6, 1.5, 0.1], [0.6, 1.5, 0.2], [0.5, 1.5, 0.2], [0.5, 1.5, 0.2], [0.5, 1.5, 0.2], [0.6, 1.5, 0.2], [0.5, 1.5, 0.2], [0.5, 1.5, 0.2], [0.5, 1.5, 0.2], [0.5, 1.5, 0.2], [0.5, 1.5, 0.3], [0.5, 1.5, 0.3], [0.5, 1.5, 0.3], [0.5, 1.4, 0.3], [0.5, 1.4, 0.4], [0.5, 1.4, 0.4], [0.5, 1.4, 0.4], [0.5, 1.4, 0.4], [0.5, 1.4, 0.5], [0.4, 1.4, 0.5], [0.4, 1.4, 0.5], [0.4, 1.4, 0.5], [0.4, 1.4, 0.5], [0.3, 1.4, 0.5], [0.3, 1.4, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.3, 1.3, 0.5], [0.2, 1.3, 0.5], [0.2, 1.3, 0.5], [0.2, 1.3, 0.5], [0.2, 1.3, 0.5], [0.2, 1.3, 0.5], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.3, 0.6], [0.2, 1.4, 0.6], [0.2, 1.4, 0.6], [0.2, 1.3, 0.6], [0.3, 1.3, 0.6], [0.3, 1.3, 0.6], [0.3, 1.3, 0.6], [0.3, 1.4, 0.6], [0.3, 1.4, 0.6], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.3, 0.8], [0.3, 1.3, 0.8], [0.3, 1.3, 0.8], [0.3, 1.3, 0.8], [0.3, 1.4, 0.7], [0.2, 1.4, 0.7], [0.2, 1.4, 0.6], [0.3, 1.4, 0.6], [0.3, 1.4, 0.7], [0.3, 1.3, 0.7], [0.3, 1.3, 0.7], [0.4, 1.4, 0.7], [0.4, 1.3, 0.7], [0.3, 1.3, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.7], [0.3, 1.4, 0.8], [0.3, 1.4, 0.8], [0.3, 1.4, 0.8], [0.3, 1.4, 0.8], [0.3, 1.4, 0.9], [0.3, 1.4, 0.9], [0.3, 1.3, 0.9], [0.3, 1.3, 1.0], [0.3, 1.3, 1.0], [0.4, 1.3, 1.0], [0.4, 1.3, 1.0], [0.4, 1.3, 1.0], [0.4, 1.3, 1.0], [0.4, 1.3, 1.1], [0.5, 1.3, 1.1], [0.5, 1.3, 1.1], [0.5, 1.3, 1.1], [0.5, 1.3, 1.1], [0.5, 1.3, 1.2], [0.5, 1.3, 1.2], [0.5, 1.3, 1.2], [0.5, 1.3, 1.2], [0.5, 1.4, 1.2], [0.6, 1.4, 1.3], [0.6, 1.4, 1.3], [0.6, 1.4, 1.3], [0.6, 1.4, 1.3], [0.7, 1.4, 1.4]]",5b46b83f-4639-4a16-84c6-ef62ab0678ae
